StockCode,order_frequency,total_quantity,avg_quantity_per_order,related_product_count
84828,182,1099,6.038461538461538,3055
84832,268,2933,10.944029850746269,3152
84836,535,5937,11.097196261682242,3187
84840,6,6,1.0,1126
84842,9,14,1.5555555555555556,827
84843,48,172,3.5833333333333335,1831
84846A,13,56,4.3076923076923075,1279
84847,11,20,1.8181818181818181,710
84849A,53,180,3.3962264150943398,2433
84849B,76,266,3.5,2161
84849D,114,494,4.333333333333333,2319
84854,1,5,5.0,33
84856L,2,2,1.0,599
84856S,1,4,4.0,23
84857B,1,24,24.0,12
84857C,10,98,9.8,594
84858C,6,186,31.0,341
84859A,35,129,3.6857142857142855,2036
84859B,11,31,2.8181818181818183,1046
84859C,22,84,3.8181818181818183,1287
84865,14,27,1.9285714285714286,924
84870B,25,44,1.76,1820
84870C,28,46,1.6428571428571428,1786
84872A,32,40,1.25,1582
84872a,21,26,1.2380952380952381,458
84873A,2,2,1.0,53
84874B,14,41,2.9285714285714284,962
84875B,20,131,6.55,1592
84875D,8,51,6.375,244
84876B,33,218,6.606060606060606,2048
84876D,16,128,8.0,1128
84877A,4,40,10.0,358
84877B,21,144,6.857142857142857,1583
84877D,18,96,5.333333333333333,1415
84879,1455,36362,24.99106529209622,3351
84880,76,312,4.105263157894737,2185
84881,6,12,2.0,646
84882,18,38,2.111111111111111,1634
84884A,78,301,3.858974358974359,2342
84884a,26,38,1.4615384615384615,780
84898F,19,46,2.4210526315789473,758
84905,20,35,1.75,1537
84906,12,35,2.9166666666666665,716
84907,23,29,1.2608695652173914,1629
84910A,17,26,1.5294117647058822,1516
84912A,74,156,2.108108108108108,2297
84912B,160,323,2.01875,3073
84913A,124,273,2.2016129032258065,2710
84913B,86,196,2.2790697674418605,2494
84915,23,217,9.434782608695652,2128
84916,29,223,7.689655172413793,1754
84917,27,184,6.814814814814815,1807
84919,29,58,2.0,1751
84920,48,115,2.3958333333333335,2343
84921,5,11,2.2,229
84922,6,9,1.5,389
84923,98,162,1.653061224489796,2922
84924A,33,81,2.4545454545454546,1831
84924F,3,10,3.3333333333333335,115
84925D,10,15,1.5,424
84925F,14,79,5.642857142857143,452
84926A,35,604,17.257142857142856,1549
84926D,34,709,20.852941176470587,1616
84926E,39,968,24.82051282051282,1675
84926F,28,430,15.357142857142858,1867
84927A,18,50,2.7777777777777777,1246
84927D,14,47,3.357142857142857,1031
84927E,13,59,4.538461538461538,939
84927F,44,299,6.795454545454546,1606
84929,65,2412,37.10769230769231,1444
84931A,51,133,2.607843137254902,2387
84931B,49,177,3.6122448979591835,2277
84944,83,710,8.55421686746988,1848
84945,347,10545,30.389048991354468,3032
84946,905,19209,21.225414364640883,3395
84947,347,8652,24.93371757925072,3099
84949,290,4789,16.513793103448275,2893
84950,120,3619,30.158333333333335,2794
84951A,93,475,5.10752688172043,2815
84951B,82,451,5.5,2689
84952A,26,92,3.5384615384615383,1929
84952B,29,186,6.413793103448276,1969
84952C,12,144,12.0,932
84963A,1,4,4.0,62
84963B,1,3,3.0,1
84968A,98,267,2.7244897959183674,2650
84968B,2,2,1.0,71
84968C,104,317,3.048076923076923,2699
84968D,55,157,2.8545454545454545,2265
84968E,44,132,3.0,1987
84968F,65,177,2.723076923076923,2257
84968a,3,5,1.6666666666666667,250
84968d,3,3,1.0,159
84968e,6,8,1.3333333333333333,565
84968f,1,1,1.0,39
84969,210,558,2.657142857142857,3058
84970L,457,6064,13.269146608315099,3214
84970S,537,8879,16.534450651769088,3270
84970l,50,201,4.02,980
84970s,66,238,3.606060606060606,1019
84971S,172,1761,10.238372093023257,2989
84971l,1,2,2.0,246
84974,28,39,1.3928571428571428,741
84975,2,5,2.5,58
84976,37,512,13.837837837837839,1870
84977,1,1,1.0,12
84978,728,12493,17.160714285714285,3280
84984A,6,19,3.1666666666666665,242
84984B,5,17,3.4,241
84984D,4,13,3.25,79
84985A,18,41,2.2777777777777777,648
84987,334,3051,9.134730538922156,3049
84988,510,4311,8.452941176470588,3301
84989A,17,27,1.588235294117647,753
84989a,25,42,1.68,236
84990,2,2,1.0,36
84991,828,18189,21.967391304347824,3369
84992,615,13319,21.65691056910569,3340
84993A,55,343,6.236363636363636,2289
84993B,18,58,3.2222222222222223,579
84993a,19,32,1.6842105263157894,693
84997A,260,2573,9.896153846153846,2792
84997B,370,4214,11.389189189189189,2985
84997C,335,3783,11.292537313432836,2731
84997D,473,5103,10.788583509513742,3004
84997a,65,106,1.6307692307692307,926
84997b,67,364,5.432835820895522,625
84997c,62,284,4.580645161290323,248
84997d,73,319,4.36986301369863,609
85006,9,55,6.111111111111111,291
85008,8,13,1.625,753
85014A,278,1163,4.183453237410072,2895
85014B,350,1910,5.457142857142857,3123
85014a,14,18,1.2857142857142858,636
85014b,23,25,1.0869565217391304,783
85015,143,2180,15.244755244755245,2762
85016,42,563,13.404761904761905,1803
85017A,8,16,2.0,1472
85017B,158,1077,6.8164556962025316,3026
85017C,10,49,4.9,515
85018D,7,12,1.7142857142857142,282
85019A,33,414,12.545454545454545,1503
85019B,36,512,14.222222222222221,1954
85019C,11,182,16.545454545454547,671
85020,22,85,3.8636363636363638,1518
85023B,13,105,8.076923076923077,325
85024B,12,193,16.083333333333332,546
85024C,9,12,1.3333333333333333,362
85025B,38,329,8.657894736842104,2224
85025C,39,321,8.23076923076923,1948
85026B,11,79,7.181818181818182,685
85027L,18,70,3.888888888888889,425
85028L,4,10,2.5,179
85028S,8,24,3.0,209
85030,6,15,2.5,268
85031A,7,16,2.2857142857142856,234
85031B,1,1,1.0,39
85031C,1,3,3.0,38
85032A,135,789,5.844444444444444,2721
85032B,133,786,5.909774436090226,2698
85032C,140,683,4.878571428571429,2853
85032D,93,687,7.387096774193548,2619
85034A,74,498,6.72972972972973,2072
85034B,120,945,7.875,2678
85034C,158,1129,7.1455696202531644,2747
85034a,3,3,1.0,275
85034b,1,1,1.0,246
85035A,81,276,3.4074074074074074,2174
85035B,70,619,8.842857142857143,2316
85035C,130,1137,8.746153846153845,2616
85035a,2,2,1.0,142
85035b,1,1,1.0,65
85035c,1,1,1.0,122
85036A,60,211,3.5166666666666666,1976
85036B,49,361,7.36734693877551,1701
85036C,84,742,8.833333333333334,2133
85036a,1,2,2.0,30
85036b,1,1,1.0,139
85038,142,1061,7.471830985915493,2784
85039A,162,704,4.345679012345679,3043
85039B,172,806,4.686046511627907,3045
85039C,67,305,4.552238805970149,2759
85039a,29,40,1.3793103448275863,753
85040A,164,888,5.414634146341464,2946
85040B,35,137,3.914285714285714,1298
85040a,21,32,1.5238095238095237,721
85045,11,42,3.8181818181818183,389
85047,2,3,1.5,174
85048,261,1359,5.206896551724138,2866
85049A,323,3001,9.291021671826625,3128
85049B,13,54,4.153846153846154,495
85049C,224,1215,5.424107142857143,2911
85049D,107,547,5.11214953271028,2010
85049E,409,2860,6.992665036674817,3249
85049F,88,378,4.295454545454546,1922
85049G,258,1608,6.232558139534884,2972
85049H,184,848,4.608695652173913,2989
85049a,36,244,6.777777777777778,974
85049b,2,2,1.0,205
85049c,1,1,1.0,281
85049d,2,2,1.0,81
85049e,42,109,2.5952380952380953,982
85049g,51,113,2.215686274509804,227
85053,317,1693,5.340694006309148,3100
85054,115,587,5.104347826086957,2710
85055,16,45,2.8125,1511
85059,128,411,3.2109375,2835
85061W,162,2146,13.246913580246913,2907
85062,159,1462,9.19496855345912,2725
85064,30,215,7.166666666666667,1697
85066,519,1784,3.4373795761079,3144
85067,5,7,1.4,81
85071A,111,1041,9.378378378378379,2400
85071B,125,1290,10.32,2666
85071C,105,683,6.504761904761905,2607
85071D,84,403,4.7976190476190474,2427
85078,124,1932,15.580645161290322,2694
85084,7,20,2.857142857142857,216
85086A,50,146,2.92,2045
85087,125,339,2.712,2734
85088,51,259,5.078431372549019,2458
85089,5,13,2.6,434
85092,2,27,13.5,132
85093,88,708,8.045454545454545,2657
85094,90,640,7.111111111111111,2827
85095,48,150,3.125,2478
85096,16,25,1.5625,1704
85099B,2089,48371,23.155098133078027,3513
85099C,933,13900,14.89817792068596,3361
85099F,812,17237,21.22783251231527,3267
85099f,10,46,4.6,201
85103,28,143,5.107142857142857,1708
85104,17,201,11.823529411764707,1147
85106,20,649,32.45,1627
85107,27,249,9.222222222222221,948
85109,1,12,12.0,28
85111,57,1409,24.719298245614034,2245
85114A,56,649,11.589285714285714,2423
85114B,77,477,6.194805194805195,2666
85114C,75,516,6.88,2474
85114a,15,49,3.2666666666666666,340
85114b,14,36,2.5714285714285716,625
85114c,35,162,4.628571428571429,887
85115B,1,3,3.0,292
85116,89,941,10.573033707865168,2610
85118,10,146,14.6,915
85119,1,1,1.0,122
85123A,2198,37641,17.12511373976342,3562
85123a,67,292,4.358208955223881,1067
85124B,39,93,2.3846153846153846,2246
85124C,39,94,2.41025641025641,1895
85125,33,161,4.878787878787879,1911
85126,1,2,2.0,73
85127,51,187,3.6666666666666665,2230
85129B,31,119,3.838709677419355,2175
85129C,15,80,5.333333333333333,1491
85129D,65,207,3.1846153846153844,2594
85130A,10,77,7.7,365
85130B,62,834,13.451612903225806,2066
85130C,46,482,10.478260869565217,1586
85130D,62,565,9.112903225806452,2011
85131A,119,996,8.369747899159664,2621
85131B,172,623,3.622093023255814,3023
85131C,50,193,3.86,2433
85131D,206,850,4.12621359223301,3054
85132A,110,545,4.954545454545454,2414
85132B,75,529,7.053333333333334,1904
85132C,211,1520,7.203791469194313,2781
85132a,8,8,1.0,304
85132b,9,9,1.0,179
85132c,3,3,1.0,125
85135A,8,19,2.375,245
85135B,45,65,1.4444444444444444,1931
85135C,67,106,1.5820895522388059,2267
85136A,53,71,1.3396226415094339,2086
85136B,2,2,1.0,118
85136C,36,52,1.4444444444444444,1930
85141,39,120,3.076923076923077,806
85144,41,220,5.365853658536586,973
85145,13,37,2.8461538461538463,382
85146,9,45,5.0,487
85150,478,4037,8.44560669456067,3250
85152,677,8246,12.180206794682423,3270
85159A,47,453,9.638297872340425,1134
85159B,59,622,10.542372881355933,1161
85160A,1,6,6.0,2
85160B,16,106,6.625,915
85160a,1,1,1.0,77
85161,20,35,1.75,1631
85163A,32,66,2.0625,1769
85163B,36,84,2.3333333333333335,2186
85167B,8,50,6.25,739
85168B,35,51,1.457142857142857,2444
85169A,88,812,9.227272727272727,2699
85169B,62,329,5.306451612903226,2618
85169C,46,429,9.326086956521738,2196
85169D,50,351,7.02,2437
85170A,1,1,1.0,33
85170B,39,215,5.512820512820513,2233
85170C,72,335,4.652777777777778,2722
85170D,100,451,4.51,2821
85172,43,1314,30.558139534883722,1555
85173,86,479,5.569767441860465,2713
85174,157,613,3.9044585987261144,3003
85175,143,5321,37.20979020979021,2266
85176,172,918,5.337209302325581,3113
85177,63,812,12.88888888888889,2527
85178,140,2518,17.985714285714284,2801
85179A,59,193,3.2711864406779663,2633
85179C,36,106,2.9444444444444446,2475
85179a,1,1,1.0,237
85180A,63,503,7.984126984126984,2082
85180B,48,271,5.645833333333333,2132
85183A,86,667,7.755813953488372,1833
85183B,118,996,8.440677966101696,2340
85184C,193,1652,8.55958549222798,2948
85184c,2,2,1.0,291
85185B,71,297,4.183098591549296,2281
85185D,8,15,1.875,356
85186A,79,567,7.177215189873418,2209
85186C,78,528,6.769230769230769,2165
85187,69,337,4.884057971014493,1755
85188A,42,319,7.595238095238095,1470
85188B,10,78,7.8,815
85189,3,9,3.0,143
85194L,73,947,12.972602739726028,1879
85194S,72,1197,16.625,2237
85195,3,11,3.6666666666666665,245
85197,19,34,1.7894736842105263,717
85198,9,90,10.0,564
85199L,95,977,10.284210526315789,2633
85199S,261,2660,10.191570881226054,3154
85200,26,183,7.038461538461538,785
85202,106,672,6.339622641509434,2669
85203,127,895,7.047244094488189,2857
85204,104,2050,19.71153846153846,2694
85205B,29,122,4.206896551724138,1049
85206A,114,974,8.543859649122806,1851
85206B,4,14,3.5,158
85208,48,223,4.645833333333333,2166
85211,24,149,6.208333333333333,1601
85212,79,2451,31.025316455696203,2139
85213,33,829,25.12121212121212,1666
85214,58,164,2.8275862068965516,1974
85215,18,223,12.38888888888889,1425
85216,8,55,6.875,414
85224,1,3,3.0,22
85225,3,6,2.0,46
85227,223,1477,6.623318385650224,3109
85230A,18,840,46.666666666666664,762
85230B,39,1288,33.02564102564103,988
85230E,24,1101,45.875,765
85230F,12,338,28.166666666666668,296
85230G,25,1032,41.28,772
85231B,151,868,5.748344370860927,2976
85231G,81,594,7.333333333333333,2477
85231b,3,3,1.0,119
85231g,6,6,1.0,147
85232A,29,78,2.689655172413793,1271
85232B,13,274,21.076923076923077,1253
85232D,69,193,2.7971014492753623,2478
90000A,8,13,1.625,929
90000B,7,11,1.5714285714285714,1202
90000D,14,21,1.5,1958
90001A,4,5,1.25,1309
90001B,3,5,1.6666666666666667,494
90001C,5,5,1.0,1090
90001D,5,7,1.4,1038
90002D,9,13,1.4444444444444444,1145
90003B,10,15,1.5,1755
90003C,24,32,1.3333333333333333,2418
90003D,16,30,1.875,1843
90003E,14,23,1.6428571428571428,2081
90005A,10,14,1.4,1608
90010A,15,18,1.2,1836
90010B,7,11,1.5714285714285714,936
90010E,16,25,1.5625,1950
90011A,6,6,1.0,1269
90011B,7,12,1.7142857142857142,1348
90011C,2,2,1.0,836
90011D,3,3,1.0,955
90011E,3,3,1.0,900
90012A,5,11,2.2,698
90012B,3,13,4.333333333333333,71
90013A,32,52,1.625,2505
90013B,31,36,1.1612903225806452,2528
90013C,28,39,1.3928571428571428,2530
90013D,3,6,2.0,1125
90014A,21,27,1.2857142857142858,1836
90014B,15,17,1.1333333333333333,1669
90014C,4,5,1.25,577
90016A,7,17,2.4285714285714284,616
90016B,19,22,1.1578947368421053,2027
90016C,3,3,1.0,1004
90018A,37,46,1.2432432432432432,2581
90018B,17,22,1.2941176470588236,2089
90018C,9,12,1.3333333333333333,1269
90019A,27,38,1.4074074074074074,2155
90019B,18,18,1.0,2255
90019C,11,13,1.1818181818181819,1876
90020,1,1,1.0,187
90021,1,1,1.0,59
90022,20,24,1.2,2175
90023,9,13,1.4444444444444444,1359
90024B,6,8,1.3333333333333333,1325
90024C,3,4,1.3333333333333333,760
90024D,2,2,1.0,244
90024E,2,2,1.0,633
90024F,4,5,1.25,1616
90025A,2,2,1.0,82
90025B,1,1,1.0,186
90025D,3,3,1.0,555
90025E,1,1,1.0,134
90025F,4,4,1.0,648
90026A,1,2,2.0,69
90026B,3,3,1.0,285
90026C,3,4,1.3333333333333333,388
90026D,3,3,1.0,132
90027A,3,6,2.0,697
90027B,3,3,1.0,978
90027C,5,5,1.0,1129
90027D,6,9,1.5,1404
90028,14,16,1.1428571428571428,1776
90029,4,5,1.25,668
90030A,7,72,10.285714285714286,150
90030B,25,122,4.88,1922
90030C,11,77,7.0,1269
90031,7,50,7.142857142857143,720
90032,8,21,2.625,533
90033,9,10,1.1111111111111112,1485
90034,2,2,1.0,748
90035A,3,5,1.6666666666666667,472
90035C,1,2,2.0,14
90036A,4,6,1.5,373
90036B,2,4,2.0,315
90036C,5,9,1.8,1040
90036D,5,12,2.4,290
90036E,11,14,1.2727272727272727,1311
90036F,5,8,1.6,1205
90037A,1,1,1.0,174
90037B,5,10,2.0,1087
90037C,5,5,1.0,1221
90038A,10,15,1.5,1751
90038B,8,13,1.625,1564
90038C,4,9,2.25,581
90039A,3,8,2.6666666666666665,978
90039B,6,11,1.8333333333333333,1423
90039C,6,6,1.0,1569
90039D,9,21,2.3333333333333335,1712
90040A,5,14,2.8,920
90040B,11,18,1.6363636363636365,1561
90040C,10,15,1.5,1665
90041,4,5,1.25,971
90042A,2,3,1.5,61
90042C,5,5,1.0,1106
90043,2,4,2.0,387
90046,1,3,3.0,28
90048,1,3,3.0,28
90049,3,5,1.6666666666666667,607
90050,4,8,2.0,509
90051,7,10,1.4285714285714286,1031
90052,2,2,1.0,733
90053,4,4,1.0,988
90054,9,9,1.0,1699
90055,5,5,1.0,1235
90056,4,4,1.0,1313
90057,22,1008,45.81818181818182,662
90058A,7,324,46.285714285714285,360
90058B,15,612,40.8,530
90059A,27,45,1.6666666666666667,2477
90059B,10,16,1.6,1868
90059C,10,15,1.5,1670
90059D,19,25,1.3157894736842106,2168
90059E,15,25,1.6666666666666667,2175
90059F,14,21,1.5,1985
90060B,1,1,1.0,34
90060D,3,3,1.0,59
90060F,6,6,1.0,1355
90062,26,44,1.6923076923076923,1975
90063A,8,12,1.5,333
90063B,6,9,1.5,531
90064A,6,10,1.6666666666666667,863
90064B,7,12,1.7142857142857142,205
90065A,4,7,1.75,206
90065B,2,2,1.0,61
90067A,7,14,2.0,1055
90067B,2,2,1.0,558
90068,1,1,1.0,8
90069,1,2,2.0,45
90070,14,20,1.4285714285714286,1740
90071,33,44,1.3333333333333333,2524
90072,14,21,1.5,2135
90073,18,27,1.5,2108
90074,3,4,1.3333333333333333,1031
90075,3,4,1.3333333333333333,744
90076,4,9,2.25,1202
90077,3,3,1.0,962
90078,1,2,2.0,49
90079,4,10,2.5,854
90081A,8,15,1.875,341
90081B,1,1,1.0,1
90081C,15,20,1.3333333333333333,2057
90082A,18,30,1.6666666666666667,1770
90082B,10,25,2.5,385
90082D,5,9,1.8,730
90083,9,25,2.7777777777777777,1741
90084,1,1,1.0,38
90085,10,34,3.4,1422
90086,28,102,3.642857142857143,2281
90087,25,107,4.28,2269
90089,9,20,2.2222222222222223,1704
90092,1,1,1.0,459
90093,10,52,5.2,1324
90094,13,14,1.0769230769230769,434
90096,26,45,1.7307692307692308,2040
90098,10,29,2.9,420
90099,16,27,1.6875,1094
90100,1,1,1.0,66
90101,17,39,2.2941176470588234,2159
90102,1,10,10.0,47
90103,16,29,1.8125,2054
90104,12,28,2.3333333333333335,1681
90108,12,70,5.833333333333333,1791
90112,1,2,2.0,10
90114,88,167,1.8977272727272727,2838
90115,31,54,1.7419354838709677,2051
90116,45,64,1.4222222222222223,2543
90118,19,30,1.5789473684210527,2179
90119,36,83,2.3055555555555554,2241
90120A,3,7,2.3333333333333335,981
90120B,15,39,2.6,2069
90120C,22,51,2.3181818181818183,2181
90120D,5,10,2.0,834
90122A,14,21,1.5,1878
90122B,6,6,1.0,797
90122C,11,24,2.1818181818181817,1523
90123A,9,15,1.6666666666666667,652
90123B,5,9,1.8,537
90123C,6,14,2.3333333333333335,835
90123D,5,6,1.2,1372
90124A,6,8,1.3333333333333333,555
90124B,11,12,1.0909090909090908,1533
90124C,8,11,1.375,905
90125A,10,115,11.5,1003
90125B,12,30,2.5,1438
90125C,7,77,11.0,810
90125D,19,95,5.0,1653
90125E,10,11,1.1,1091
90126A,1,1,1.0,487
90126C,1,2,2.0,378
90127A,1,2,2.0,378
90128A,2,3,1.5,739
90128B,2,2,1.0,684
90128C,2,2,1.0,789
90128D,2,2,1.0,704
90129A,20,45,2.25,2037
90129B,20,57,2.85,2070
90129C,16,35,2.1875,1849
90129D,7,14,2.0,1266
90129E,14,42,3.0,1934
90129F,16,40,2.5,1786
90130A,6,6,1.0,1250
90130B,31,39,1.2580645161290323,2506
90130C,13,14,1.0769230769230769,2202
90130D,3,3,1.0,1053
90131,2,5,2.5,229
90132,3,3,1.0,947
90133,13,19,1.4615384615384615,1829
90134,45,54,1.2,2694
90135,2,8,4.0,189
90135A,1,1,1.0,171
90136,2,3,1.5,50
90137,3,3,1.0,954
90138,7,10,1.4285714285714286,1590
90140,2,2,1.0,735
90141A,10,12,1.2,1629
90141B,5,9,1.8,1324
90141C,8,10,1.25,1671
90141D,2,4,2.0,478
90141E,2,5,2.5,76
90142A,1,1,1.0,454
90142D,4,10,2.5,467
90143,19,32,1.6842105263157894,1764
90144,14,18,1.2857142857142858,1824
90145,18,28,1.5555555555555556,1658
90146,7,17,2.4285714285714284,1358
90147,23,32,1.391304347826087,1898
90148,6,8,1.3333333333333333,453
90149,4,53,13.25,738
90151,4,8,2.0,166
90152A,5,5,1.0,1102
90152B,2,2,1.0,532
90152C,1,1,1.0,41
90154,5,57,11.4,217
90155,7,9,1.2857142857142858,987
90156,3,4,1.3333333333333333,91
90157,5,10,2.0,1189
90158,35,45,1.2857142857142858,2469
90159,5,6,1.2,1554
90160A,15,38,2.533333333333333,1442
90160B,12,30,2.5,1333
90160C,26,54,2.076923076923077,2125
90160D,12,38,3.1666666666666665,811
90161A,21,24,1.1428571428571428,2201
90161B,37,76,2.054054054054054,2549
90161C,50,83,1.66,2667
90161D,34,64,1.8823529411764706,2557
90162A,1,6,6.0,12
90162B,10,27,2.7,371
90162C,7,14,2.0,324
90162D,5,10,2.0,211
90163A,9,12,1.3333333333333333,1663
90163B,5,7,1.4,1587
90164A,14,27,1.9285714285714286,1710
90164B,15,38,2.533333333333333,2004
90165A,15,16,1.0666666666666667,2020
90165B,18,19,1.0555555555555556,2220
90166,15,21,1.4,1973
90167,1,10,10.0,50
90168,12,18,1.5,1922
90169,11,19,1.7272727272727273,2140
90170,37,85,2.2972972972972974,2527
90173,17,32,1.8823529411764706,1961
90174,21,38,1.8095238095238095,2249
90175A,25,27,1.08,2192
90175B,9,10,1.1111111111111112,1688
90175C,6,9,1.5,104
90175D,20,23,1.15,2113
90176A,2,3,1.5,216
90176B,3,4,1.3333333333333333,769
90176C,2,3,1.5,208
90176D,4,7,1.75,196
90176E,3,4,1.3333333333333333,713
90177A,9,14,1.5555555555555556,1690
90177B,7,14,2.0,1521
90177C,14,26,1.8571428571428572,2087
90177D,14,25,1.7857142857142858,2032
90177E,9,14,1.5555555555555556,1763
90178A,8,8,1.0,856
90178B,1,1,1.0,26
90179A,5,6,1.2,1427
90179B,3,3,1.0,921
90179C,6,6,1.0,835
90180A,9,17,1.8888888888888888,1127
90180B,5,5,1.0,1013
90181A,7,7,1.0,1673
90181B,14,15,1.0714285714285714,2295
90181C,1,1,1.0,242
90182A,8,8,1.0,1805
90182B,5,5,1.0,1356
90182C,9,14,1.5555555555555556,1972
90183A,23,40,1.7391304347826086,2280
90183B,17,21,1.2352941176470589,2329
90183C,9,9,1.0,1663
90183c,1,1,1.0,1109
90184A,9,13,1.4444444444444444,1104
90184B,21,33,1.5714285714285714,1963
90184C,17,21,1.2352941176470589,1910
90184c,1,1,1.0,1109
90185A,13,31,2.3846153846153846,1595
90185B,12,23,1.9166666666666667,1674
90185C,10,26,2.6,1706
90185D,11,35,3.1818181818181817,881
90186A,9,11,1.2222222222222223,1466
90186B,15,22,1.4666666666666666,1689
90187A,1,1,1.0,176
90187B,8,12,1.5,1862
90188,7,9,1.2857142857142858,1836
90189A,2,2,1.0,95
90190A,10,16,1.6,1687
90190B,7,13,1.8571428571428572,1380
90190C,19,20,1.0526315789473684,2046
90191,10,26,2.6,1412
90192,25,42,1.68,2369
90194,10,16,1.6,1273
90195A,10,19,1.9,1063
90195B,4,4,1.0,419
90196A,5,8,1.6,224
90196B,5,5,1.0,311
90197B,27,35,1.2962962962962963,2437
90198A,44,75,1.7045454545454546,2650
90198B,17,36,2.1176470588235294,1963
90199A,6,11,1.8333333333333333,1122
90199B,8,9,1.125,1546
90199C,10,19,1.9,996
90199D,6,6,1.0,1160
90200A,50,78,1.56,2643
90200B,47,93,1.9787234042553192,2470
90200C,26,50,1.9230769230769231,1944
90200D,78,175,2.2435897435897436,2846
90200E,44,103,2.340909090909091,2544
90201A,28,69,2.4642857142857144,2196
90201B,23,86,3.739130434782609,2316
90201C,21,63,3.0,2058
90201D,31,77,2.4838709677419355,2405
90202A,15,22,1.4666666666666666,2114
90202B,10,17,1.7,2004
90202C,14,20,1.4285714285714286,2118
90202D,11,22,2.0,1814
90204,18,29,1.6111111111111112,1960
90205A,16,31,1.9375,2109
90205C,15,29,1.9333333333333333,2033
90206A,9,12,1.3333333333333333,1756
90206C,31,45,1.4516129032258065,2409
90208,37,53,1.4324324324324325,2612
90209A,4,84,21.0,170
90209B,54,184,3.4074074074074074,2437
90209C,31,263,8.483870967741936,2450
90210A,10,34,3.4,1503
90210B,7,41,5.857142857142857,720
90210C,10,99,9.9,1689
90210D,8,107,13.375,872
90211A,8,12,1.5,1668
90211B,6,9,1.5,973
90212B,8,10,1.25,1233
90212C,3,7,2.3333333333333335,42
90214A,56,130,2.3214285714285716,2537
90214B,22,37,1.6818181818181819,1941
90214C,33,91,2.757575757575758,2324
90214D,32,68,2.125,2200
90214E,30,72,2.4,2245
90214F,15,27,1.8,1623
90214G,30,60,2.0,2077
90214H,30,48,1.6,2323
90214I,13,38,2.923076923076923,1528
90214J,41,71,1.7317073170731707,2351
90214K,38,78,2.0526315789473686,2280
90214L,37,94,2.5405405405405403,2230
90214M,28,60,2.142857142857143,1972
90214N,24,41,1.7083333333333333,2230
90214O,5,16,3.2,1212
90214P,16,39,2.4375,1816
90214R,25,41,1.64,2004
90214S,41,94,2.292682926829268,2429
90214T,11,24,2.1818181818181817,1291
90214U,1,12,12.0,44
90214V,14,26,1.8571428571428572,1593
90214W,5,16,3.2,728
90214Y,8,66,8.25,1211
90214Z,10,22,2.2,1504
AMAZONFEE,2,2,1.0,0
B,1,1,1.0,0
BANK CHARGES,11,12,1.0909090909090908,0
C2,141,142,1.0070921985815602,1145
DCGS0003,4,4,1.0,990
DCGS0004,1,1,1.0,131
DCGS0069,1,1,1.0,177
DCGS0070,1,1,1.0,136
DCGS0076,2,3,1.5,739
DCGSSBOY,11,47,4.2727272727272725,1508
DCGSSGIRL,13,47,3.6153846153846154,1479
DOT,706,706,1.0,3274
M,289,6984,24.166089965397923,2478
PADS,3,3,1.0,113
POST,1126,3150,2.797513321492007,2166
S,2,2,1.0,0
gift_0001_10,8,9,1.125,1368
gift_0001_20,9,10,1.1111111111111112,1589
gift_0001_30,7,7,1.0,832
gift_0001_40,3,3,1.0,548
gift_0001_50,4,4,1.0,1003
m,1,1,1.0,77
